id,loan_amnt_USD,loan_amnt_EUR,funded_amnt_USD,funded_amnt_EUR,int_rate,installment_USD,installment_EUR,total_pymnt_USD,total_pymnt_EUR,exchange_rate,issue_date,loan_status,term_months,sub_grade,verification_status,state_address
14669896.0,21500.0,19046.851183199917,21500.0,19046.851183199917,0.16617294794794954,482.51,427.4556355537578,23855.94,21133.978558853312,1.128795505,1.0,1.0,60.0,11.0,1.0,1.0
15389420.0,15000.0,13850.100643279835,15000.0,13850.100643279835,0.1399,348.95,322.19950796483323,3143.8509409410567,2902.843462633576,1.083024621,3.0,0.0,60.0,14.0,1.0,2.0
16130931.0,20000.0,18247.600333123446,20000.0,18247.600333123446,0.1333,677.07,617.7451378773947,21119.05,19268.599190762536,1.096034527,5.0,1.0,36.0,15.0,1.0,4.0
19137119.0,27000.0,24057.809504848658,27000.0,24057.809504848658,0.16617294794794954,586.92,522.9633168365101,4075.47,3631.365959360206,1.122296691,6.0,1.0,60.0,9.0,1.0,1.0
19646726.0,28000.0,24988.039452605262,28000.0,24988.039452605262,0.16617294794794954,863.54,770.6489853179552,9472.03,8453.123547723593,1.120536089,2.0,1.0,36.0,4.0,0.0,3.0
22403153.0,11200.0,9995.215781042105,11200.0,9995.215781042105,0.16617294794794954,373.56,333.3761434969722,1113.03,993.3013411404726,1.120536089,2.0,0.0,36.0,11.0,0.0,3.0
25276117.0,28000.0,24805.201540911523,15311.042105263157,13564.053043658389,0.16617294794794954,587.92,520.8383603547393,7040.28,6236.984439444592,1.128795505,1.0,1.0,60.0,7.0,1.0,4.0
31207716.0,35000.0,31235.049315756576,35000.0,31235.049315756576,0.16617294794794954,790.82,705.7514771396176,8674.34,7741.241076618283,1.120536089,2.0,1.0,60.0,12.0,1.0,1.0
31888135.0,4950.0,4677.304689395947,4950.0,4677.304689395947,0.1999,183.94,173.80675243787687,178.44,168.60974722743694,1.058301806,11.0,1.0,36.0,24.0,1.0,2.0
34462110.0,14400.0,12850.991718482706,14400.0,12850.991718482706,0.16617294794794954,480.98,429.24097199693136,5280.87,4712.8067108599835,1.120536089,2.0,1.0,36.0,11.0,1.0,3.0
34883768.0,10300.0,9124.77056683531,10300.0,9124.77056683531,0.16617294794794954,320.35,283.7980826296788,3839.91,3401.7764803200557,1.128795505,1.0,1.0,36.0,4.0,0.0,4.0
35683282.0,22400.0,19844.161232729217,22400.0,19844.161232729217,0.16617294794794954,686.44,608.1172337765466,8221.13,7283.099519429783,1.128795505,1.0,1.0,36.0,2.0,1.0,0.0
36169417.0,24000.0,21261.601320781305,24000.0,21261.601320781305,0.1559,578.42,512.4223098319301,6899.47,6112.240852695458,1.128795505,1.0,1.0,60.0,16.0,1.0,0.0
36201871.0,21000.0,18603.90115568364,21000.0,18603.90115568364,0.16617294794794954,639.15,566.2230201740571,7655.73,6782.211628314377,1.128795505,1.0,1.0,36.0,1.0,1.0,4.0
36241014.0,20000.0,17718.001100651087,20000.0,17718.001100651087,0.16617294794794954,411.98,364.97310467231176,4934.13,4371.146038537778,1.128795505,1.0,1.0,60.0,6.0,1.0,2.0
36561402.0,9600.0,8775.743528229894,9600.0,8775.743528229894,0.16617294794794954,309.72,283.12742557951697,1852.99,1693.8921875390324,1.093924403,7.0,1.0,36.0,8.0,1.0,2.0
36763239.0,15000.0,13288.500825488316,15000.0,13288.500825488316,0.17859999999999998,379.76,336.4294048991628,4527.35,4010.779614151635,1.128795505,1.0,1.0,60.0,20.0,1.0,0.0
36802496.0,7800.0,6910.020429253924,7800.0,6910.020429253924,0.16617294794794954,260.53,230.80354133763137,3120.99,2764.8852127560517,1.128795505,1.0,1.0,36.0,11.0,1.0,2.0
36806601.0,20000.0,18088.306662728606,20000.0,18088.306662728606,0.16617294794794954,640.57,579.3413299472032,7665.75,6933.021839990591,1.1056866943333332,0.0,1.0,36.0,7.0,1.0,2.0
36950419.0,14000.0,12402.600770455761,14000.0,12402.600770455761,0.15990000000000001,340.38,301.54266073198085,4132.09,3660.6187583994674,1.128795505,1.0,1.0,60.0,17.0,1.0,1.0
37011266.0,28000.0,24805.201540911523,28000.0,24805.201540911523,0.1559,978.74,867.0658198625622,8760.16,7760.626226093981,1.128795505,1.0,0.0,36.0,16.0,1.0,4.0
37051229.0,30000.0,26577.001650976632,30000.0,26577.001650976632,0.16617294794794954,667.19,591.06365771717,8366.84,7412.1840164485775,1.128795505,1.0,1.0,60.0,10.0,1.0,1.0
37068509.0,7000.0,6201.300385227881,7000.0,6201.300385227881,0.16617294794794954,242.63,214.94593035254866,2905.73,2574.1863669097443,1.128795505,1.0,1.0,36.0,15.0,1.0,3.0
37107114.0,25000.0,22147.50137581386,25000.0,22147.50137581386,0.16617294794794954,766.12,678.7057501615405,9175.41,8128.496223946249,1.128795505,1.0,1.0,36.0,2.0,1.0,2.0
37257668.0,12000.0,10630.800660390652,12000.0,10630.800660390652,0.16617294794794954,377.09,334.0640517522259,4514.16,3999.0945924257553,1.128795505,1.0,1.0,36.0,5.0,1.0,2.0
37267742.0,12000.0,10630.800660390652,12000.0,10630.800660390652,0.16617294794794954,377.09,334.0640517522259,4545.79,4027.115611166435,1.128795505,1.0,0.0,36.0,5.0,0.0,2.0
37329129.0,8000.0,7087.200440260434,15311.042105263157,13564.053043658389,0.16617294794794954,265.68,235.36592662104906,2911.82,2579.5814982448924,1.128795505,1.0,0.0,36.0,10.0,0.0,2.0
37600541.0,8000.0,7235.322665091443,8000.0,7235.322665091443,0.16617294794794954,251.4,227.3700147504986,3009.52,2721.85603338075,1.1056866943333332,0.0,1.0,36.0,5.0,1.0,2.0
37601431.0,15000.0,13288.500825488316,15000.0,13288.500825488316,0.1366,346.39,306.8669200627265,4133.91,3662.231096499627,1.128795505,1.0,1.0,60.0,13.0,1.0,2.0
37612109.0,15273.463157894737,13530.761852116639,11850.0,10497.915652135769,0.1714,423.32,375.0192112963809,5057.27,4480.235771314487,1.128795505,1.0,1.0,36.0,19.0,1.0,2.0
37612196.0,15000.0,13288.500825488316,15000.0,13288.500825488316,0.16617294794794954,314.96,279.0230813330533,3809.57,3374.898272650368,1.128795505,1.0,1.0,60.0,7.0,1.0,3.0
37620643.0,24000.0,21261.601320781305,15311.042105263157,13564.053043658389,0.16617294794794954,735.47,651.5529134747927,8808.33,7803.3000317449,1.128795505,1.0,1.0,36.0,2.0,1.0,1.0
37621437.0,32000.0,28348.801761041737,32000.0,28348.801761041737,0.16617294794794954,1165.57,1032.5785271442944,13920.92,12332.543794103787,1.128795505,1.0,1.0,36.0,21.0,1.0,1.0
37621803.0,4700.0,4163.730258653005,4700.0,4163.730258653005,0.16617294794794954,150.54,133.36339428460073,3143.8509409410567,2785.13772159383,1.128795505,1.0,1.0,36.0,7.0,0.0,2.0
37640409.0,11200.0,9922.080616364608,11200.0,9922.080616364608,0.1999,296.67,262.81996932650793,1174.24,1040.2592806214266,1.128795505,1.0,0.0,60.0,23.0,0.0,1.0
37641179.0,15273.463157894737,13530.761852116639,28000.0,24805.201540911523,0.16617294794794954,870.85,771.4860629251,10426.9,9237.19128381894,1.128795505,1.0,1.0,36.0,4.0,1.0,1.0
37641650.0,35000.0,31006.5019261394,35000.0,31006.5019261394,0.16617294794794954,1088.56,964.3553639062374,13048.16,11559.365662073575,1.128795505,1.0,1.0,36.0,5.0,1.0,2.0
37651425.0,5150.0,4562.385283417655,5150.0,4562.385283417655,0.1649,182.31,161.508439032985,2202.11,1950.8493701877383,1.128795505,1.0,1.0,36.0,18.0,1.0,2.0
37652106.0,25000.0,22147.50137581386,25000.0,22147.50137581386,0.1559,440.9221791767577,390.61298279776344,10443.25,9251.675749718723,1.128795505,1.0,1.0,36.0,16.0,1.0,2.0
37671458.0,35000.0,31006.5019261394,35000.0,31006.5019261394,0.16617294794794954,1088.56,964.3553639062374,13033.59,11546.45809827175,1.128795505,1.0,1.0,36.0,4.0,1.0,4.0
37671833.0,7500.0,6644.250412744158,7500.0,6644.250412744158,0.16617294794794954,252.67,223.84036690507548,3018.51,2674.098175116316,1.128795505,1.0,1.0,36.0,12.0,0.0,2.0
37672125.0,15000.0,13288.500825488316,15000.0,13288.500825488316,0.16617294794794954,456.54,404.4488111245624,5468.43,4844.482437941671,1.128795505,1.0,1.0,60.0,1.0,0.0,1.0
37680706.0,35000.0,31006.5019261394,35000.0,31006.5019261394,0.16617294794794954,1099.85,974.3571755275548,13183.54,11679.298811523882,1.128795505,1.0,1.0,36.0,5.0,1.0,1.0
37680875.0,15000.0,13288.500825488316,15000.0,13288.500825488316,0.16617294794794954,308.98,273.72539900395867,3693.31,3271.903532252283,1.128795505,1.0,1.0,60.0,6.0,1.0,0.0
37691298.0,25000.0,22147.50137581386,15311.042105263157,13564.053043658389,0.16617294794794954,514.97,456.2119513401145,6155.56,5453.210942756191,1.128795505,1.0,1.0,60.0,6.0,1.0,3.0
37691377.0,23600.0,20907.241298768284,15311.042105263157,13564.053043658389,0.16617294794794954,507.14,449.27535390920957,6058.17,5366.93313639657,1.128795505,1.0,1.0,60.0,8.0,1.0,3.0
37691997.0,8000.0,7087.200440260434,8000.0,7087.200440260434,0.16617294794794954,245.16,217.18725749178103,8164.08,7232.558921290176,1.128795505,1.0,1.0,36.0,2.0,0.0,4.0
37692393.0,10000.0,8859.000550325543,10000.0,8859.000550325543,0.16617294794794954,219.63,194.5702290867999,2622.85,2323.582959342135,1.128795505,1.0,1.0,60.0,10.0,0.0,3.0
37700602.0,26850.0,23786.416477624083,26850.0,23786.416477624083,0.2583,801.21,709.7919830926329,32358.25,28666.17545575715,1.128795505,1.0,1.0,60.0,35.0,1.0,1.0
37730598.0,9600.0,8504.640528312522,9600.0,8504.640528312522,0.16617294794794954,440.9221791767577,390.61298279776344,3874.11,3432.0742622021694,1.128795505,1.0,1.0,36.0,12.0,0.0,1.0
37731126.0,12000.0,10630.800660390652,12000.0,10630.800660390652,0.16617294794794954,289.21,256.21115491596504,13336.65,11814.938968949915,1.128795505,1.0,1.0,60.0,16.0,1.0,1.0
37750229.0,32000.0,28941.290660365772,32000.0,28941.290660365772,0.1431,749.74,678.0763518657074,9801.44,8864.572622816735,1.1056866943333332,0.0,1.0,60.0,14.0,1.0,4.0
37750958.0,32000.0,28348.801761041737,32000.0,28348.801761041737,0.16617294794794954,995.26,881.7008887717001,11909.83,10550.919052428366,1.128795505,1.0,1.0,60.0,4.0,1.0,3.0
37751648.0,24000.0,21261.601320781305,24000.0,21261.601320781305,0.16617294794794954,735.47,651.5529134747927,8808.33,7803.3000317449,1.128795505,1.0,1.0,36.0,2.0,1.0,1.0
37752011.0,25000.0,22147.50137581386,25000.0,22147.50137581386,0.16617294794794954,830.24,735.509661690228,9929.57,8796.6066094496,1.128795505,1.0,1.0,36.0,10.0,1.0,4.0
37811574.0,18000.0,15946.200990585978,18000.0,15946.200990585978,0.16617294794794954,370.78,328.47402240497047,4432.02,3926.3267619053818,1.128795505,1.0,1.0,60.0,6.0,1.0,2.0
37811673.0,35000.0,31006.5019261394,35000.0,31006.5019261394,0.15990000000000001,1230.33,1089.9494147082025,13041.12,11553.128925686146,1.128795505,1.0,0.0,36.0,17.0,1.0,1.0
37821356.0,11550.0,10232.145635626002,11550.0,10232.145635626002,0.1999,305.95,271.04112183720997,3645.75,3229.770125634935,1.128795505,1.0,1.0,60.0,23.0,0.0,2.0
37841440.0,25000.0,22147.50137581386,25000.0,22147.50137581386,0.16617294794794954,812.45,719.7494997111988,8922.38,7904.336933021362,1.128795505,1.0,1.0,36.0,8.0,1.0,2.0
37866237.0,28000.0,24805.201540911523,28000.0,24805.201540911523,0.1431,961.2,851.5271328972913,11489.88,10178.885324317445,1.128795505,1.0,1.0,36.0,14.0,1.0,2.0
37866544.0,20000.0,17718.001100651087,20000.0,17718.001100651087,0.16617294794794954,448.85,397.63623970136206,5372.43,4759.4360326585465,1.128795505,1.0,1.0,60.0,11.0,1.0,1.0
37887123.0,8000.0,7087.200440260434,8000.0,7087.200440260434,0.16617294794794954,267.21,236.72135370524882,1592.25,1410.5743626255846,1.128795505,1.0,0.0,36.0,15.0,0.0,4.0
37887364.0,15000.0,13288.500825488316,15000.0,13288.500825488316,0.1924,391.1,346.475511523232,4661.13,4129.29532351389,1.128795505,1.0,1.0,60.0,22.0,0.0,4.0
37907332.0,21300.0,18869.671172193408,21300.0,18869.671172193408,0.16617294794794954,523.54,463.8041148117435,6243.45,5531.072698593001,1.128795505,1.0,1.0,60.0,18.0,1.0,4.0
37917304.0,6000.0,5315.400330195326,15311.042105263157,13564.053043658389,0.16617294794794954,185.24,164.10412619423036,2218.22,1965.1212200743125,1.128795505,1.0,1.0,36.0,3.0,1.0,4.0
37927296.0,10000.0,8859.000550325543,10000.0,8859.000550325543,0.21989999999999998,276.14,244.63244119668954,3143.8509409410567,2785.13772159383,1.128795505,1.0,1.0,60.0,25.0,1.0,3.0
37927549.0,35000.0,31006.5019261394,35000.0,31006.5019261394,0.1649,1238.98,1097.6124501842341,6130.77,5431.2494803919335,1.128795505,1.0,0.0,36.0,18.0,1.0,4.0
37938334.0,18000.0,15946.200990585978,18000.0,15946.200990585978,0.1431,440.9221791767577,390.61298279776344,5087.88,4507.353171999032,1.128795505,1.0,1.0,60.0,14.0,1.0,3.0
37948249.0,12000.0,10630.800660390652,12000.0,10630.800660390652,0.1499,415.93,368.4724098896903,4971.17,4403.959776576184,1.128795505,1.0,1.0,36.0,15.0,0.0,3.0
37948610.0,4800.0,4341.193599054865,4800.0,4341.193599054865,0.1366,163.27,147.663891441185,1951.95,1765.3735095156553,1.1056866943333332,0.0,1.0,36.0,13.0,0.0,2.0
37958255.0,10000.0,8859.000550325543,10000.0,8859.000550325543,0.16617294794794954,332.1,294.2074082763113,4009.7,3552.193450664033,1.128795505,1.0,1.0,60.0,10.0,1.0,1.0
37978181.0,12000.0,10630.800660390652,12000.0,10630.800660390652,0.1431,440.9221791767577,390.61298279776344,7548.35,6687.083680404982,1.128795505,1.0,1.0,36.0,14.0,0.0,2.0
37998364.0,8400.0,7441.560462273456,8400.0,7441.560462273456,0.16617294794794954,288.36,255.4581398691874,3446.96,3053.6620536950136,1.128795505,1.0,1.0,36.0,14.0,0.0,1.0
37998603.0,24000.0,21384.719559865476,24000.0,21384.719559865476,0.16617294794794954,509.82,454.2649052504423,3555.42,3167.985817397371,1.122296691,6.0,1.0,60.0,8.0,0.0,4.0
38018251.0,11200.0,9922.080616364608,11200.0,9922.080616364608,0.16617294794794954,240.68,213.21842524523518,2875.11,2547.0601072246473,1.128795505,1.0,1.0,60.0,8.0,1.0,4.0
38028516.0,6000.0,5315.400330195326,6000.0,5315.400330195326,0.1559,209.73,185.7998185419776,6281.35,5564.6483106787355,1.128795505,1.0,1.0,36.0,16.0,1.0,1.0
38058468.0,8000.0,7087.200440260434,15311.042105263157,13564.053043658389,0.1499,277.29,245.65122625997702,3314.16,2936.0145263866902,1.128795505,1.0,1.0,36.0,15.0,0.0,3.0
38078645.0,15273.463157894737,13530.761852116639,3875.0,3432.8627132511483,0.1499,134.31,118.98523639142238,3687.54,3266.791888934745,1.128795505,1.0,1.0,36.0,15.0,0.0,2.0
38098252.0,6000.0,5315.400330195326,6000.0,5315.400330195326,0.1499,207.97,184.24063444512032,197.98,175.3904928953451,1.128795505,1.0,0.0,36.0,15.0,1.0,3.0
38108327.0,1200.0,1063.0800660390653,1200.0,1063.0800660390653,0.1366,40.82,36.162440246428865,488.02,432.33694485698715,1.128795505,1.0,0.0,36.0,13.0,1.0,1.0
38141178.0,4750.0,4208.025261404633,4750.0,4208.025261404633,0.1714,169.69,150.32838033847415,2027.23,1795.923168563645,1.128795505,1.0,1.0,60.0,19.0,0.0,2.0
38141958.0,10000.0,9044.153331364303,10000.0,9044.153331364303,0.1559,349.55,316.13837969783924,10961.22,9913.495437881702,1.1056866943333332,0.0,1.0,36.0,16.0,1.0,1.0
38151414.0,26800.0,23742.121474872456,26800.0,23742.121474872456,0.1431,627.91,556.2655035554911,3143.8509409410567,2785.13772159383,1.128795505,1.0,1.0,60.0,14.0,1.0,1.0
38151481.0,25000.0,22147.50137581386,25000.0,22147.50137581386,0.16617294794794954,760.89,674.0724928737203,3143.8509409410567,2785.13772159383,1.128795505,1.0,1.0,36.0,1.0,1.0,4.0
38151638.0,14475.0,12823.403296596223,14475.0,12823.403296596223,0.2299,440.9221791767577,390.61298279776344,4858.78,4304.393469391074,1.128795505,1.0,1.0,60.0,26.0,1.0,2.0
38162231.0,12000.0,10630.800660390652,15311.042105263157,13564.053043658389,0.18539999999999998,308.26,273.0875509643352,3686.76,3266.10088689182,1.128795505,1.0,1.0,60.0,21.0,1.0,2.0
38162496.0,11700.0,10365.030643880886,11700.0,10365.030643880886,0.21989999999999998,446.77,395.7935675868943,5346.95,4736.863299256316,1.128795505,1.0,1.0,36.0,25.0,1.0,1.0
38171495.0,11325.0,10032.818123243678,11325.0,10032.818123243678,0.17859999999999998,440.9221791767577,390.61298279776344,3418.17,3028.156991110626,1.128795505,1.0,1.0,60.0,20.0,1.0,2.0
38171566.0,6250.0,5536.875343953465,6250.0,5536.875343953465,0.16617294794794954,203.12,179.94401917821244,3143.8509409410567,2785.13772159383,1.128795505,1.0,1.0,36.0,8.0,0.0,1.0
38171736.0,28000.0,24805.201540911523,28000.0,24805.201540911523,0.25989999999999996,838.17,742.534849126636,9977.18,8838.784311069701,1.128795505,1.0,1.0,60.0,34.0,1.0,2.0
38171949.0,20000.0,17718.001100651087,20000.0,17718.001100651087,0.1366,461.85,409.15294041678527,5511.84,4882.939359330634,1.128795505,1.0,1.0,60.0,13.0,1.0,3.0
38171990.0,35000.0,31006.5019261394,35000.0,31006.5019261394,0.2557,1039.03,920.4767341804749,35522.06,31468.994908869696,1.128795505,1.0,1.0,60.0,30.0,1.0,1.0
38172140.0,9900.0,8770.410544822287,9900.0,8770.410544822287,0.16617294794794954,313.3,277.5524872416993,3750.06,3322.1783603753806,1.128795505,1.0,1.0,36.0,6.0,1.0,1.0
38181359.0,24000.0,21261.601320781305,24000.0,21261.601320781305,0.1431,562.31,498.1504599453556,6709.56,5943.999573244226,1.128795505,1.0,1.0,60.0,14.0,1.0,2.0
38182010.0,20000.0,17718.001100651087,20000.0,17718.001100651087,0.17859999999999998,721.65,639.3097747142428,7918.31,7014.831264764825,1.128795505,1.0,1.0,36.0,20.0,1.0,1.0
38191359.0,4750.0,4208.025261404633,4750.0,4208.025261404633,0.15990000000000001,166.98,147.9275911893359,4974.84,4407.211029778153,1.128795505,1.0,0.0,36.0,17.0,1.0,4.0
38201230.0,15000.0,13288.500825488316,15000.0,13288.500825488316,0.16617294794794954,505.34,447.68073381015097,1999.71,1771.5431990491493,1.128795505,1.0,0.0,36.0,15.0,1.0,2.0
38211297.0,20625.0,18271.688635046434,20625.0,18271.688635046434,0.16617294794794954,688.9,610.2965479119267,8238.41,7298.407872380746,1.128795505,1.0,1.0,36.0,11.0,1.0,4.0
38211876.0,32000.0,28348.801761041737,32000.0,28348.801761041737,0.17859999999999998,810.16,717.7207885851742,9658.42,8556.394809527523,1.128795505,1.0,1.0,60.0,20.0,1.0,4.0
38212467.0,15273.463157894737,13530.761852116639,20000.0,17718.001100651087,0.1366,680.26,602.6423714364454,8132.76,7204.812531566557,1.128795505,1.0,1.0,36.0,13.0,1.0,2.0
38212617.0,10800.0,9567.720594351587,10800.0,9567.720594351587,0.20989999999999998,292.12,258.7891240761098,3480.25,3083.1536665270473,1.128795505,1.0,1.0,60.0,24.0,1.0,1.0
38212702.0,20000.0,17718.001100651087,20000.0,17718.001100651087,0.16617294794794954,444.79,394.0394854779299,5324.16,4716.673637002124,1.128795505,1.0,1.0,60.0,10.0,1.0,3.0
38221902.0,5000.0,4429.500275162772,5000.0,4429.500275162772,0.16617294794794954,153.23,135.7464654326383,1835.15,1625.7594859929923,1.128795505,1.0,1.0,36.0,2.0,1.0,2.0
38232469.0,6225.0,5514.72784257765,6225.0,5514.72784257765,0.1366,211.73,187.57161865204273,2545.7,2255.2357700963735,1.128795505,1.0,1.0,36.0,13.0,1.0,2.0
38242030.0,4000.0,3543.600220130217,4000.0,3543.600220130217,0.1431,137.32,121.65179555707036,1641.48,1454.1872223348373,1.128795505,1.0,1.0,36.0,14.0,0.0,2.0
38242401.0,19500.0,17275.05107313481,19500.0,17275.05107313481,0.16617294794794954,624.56,553.2977383711321,7474.16,6621.358755322116,1.128795505,1.0,1.0,36.0,7.0,1.0,4.0
38261283.0,7000.0,6201.300385227881,7000.0,6201.300385227881,0.16617294794794954,217.72,192.87815998168773,2389.09,2116.4949624777255,1.128795505,1.0,1.0,36.0,4.0,0.0,2.0
38261765.0,18000.0,15946.200990585978,18000.0,15946.200990585978,0.16617294794794954,555.71,492.3035195821408,6654.54,5895.257352216334,1.128795505,1.0,1.0,36.0,3.0,0.0,1.0
38272059.0,5000.0,4429.500275162772,5000.0,4429.500275162772,0.1431,171.65,152.06474444633795,2051.85,1817.7340279185466,1.128795505,1.0,1.0,36.0,14.0,1.0,0.0
38272154.0,14000.0,12402.600770455761,14000.0,12402.600770455761,0.16617294794794954,443.05,392.4980193821732,5303.11,4698.025440843689,1.128795505,1.0,1.0,36.0,6.0,1.0,3.0
38281530.0,10000.0,8859.000550325543,10000.0,8859.000550325543,0.1499,346.61,307.0618180748337,4142.66,3669.9827219811614,1.128795505,1.0,1.0,36.0,15.0,1.0,2.0
38282489.0,6000.0,5315.400330195326,6000.0,5315.400330195326,0.16617294794794954,188.55,167.03645537638812,2257.14,1999.6004502161795,1.128795505,1.0,1.0,36.0,5.0,0.0,1.0
38291244.0,20000.0,17718.001100651087,20000.0,17718.001100651087,0.16617294794794954,668.02,591.798954762847,14088.74,12481.21554133935,1.128795505,1.0,1.0,36.0,11.0,1.0,2.0
38301173.0,24000.0,21261.601320781305,15311.042105263157,13564.053043658389,0.1649,589.91,522.6013014642541,7034.95,6232.262592151268,1.128795505,1.0,1.0,60.0,18.0,1.0,4.0
38311414.0,15000.0,13288.500825488316,15000.0,13288.500825488316,0.1366,346.39,306.8669200627265,4145.3,3672.3214981264478,1.128795505,1.0,1.0,60.0,13.0,0.0,2.0
38311693.0,2500.0,2214.750137581386,2500.0,2214.750137581386,0.16617294794794954,80.08,70.94287640700695,718.08,636.1471115177767,1.128795505,1.0,0.0,36.0,7.0,1.0,1.0
38312082.0,10000.0,8859.000550325543,10000.0,8859.000550325543,0.16617294794794954,332.1,294.2074082763113,3143.8509409410567,2785.13772159383,1.128795505,1.0,1.0,36.0,10.0,1.0,3.0
38312255.0,12675.0,11228.783197537627,12675.0,11228.783197537627,0.16617294794794954,278.38,246.61685731996246,3324.45,2945.130437952975,1.128795505,1.0,1.0,60.0,9.0,1.0,3.0
38321857.0,13000.0,11516.700715423207,13000.0,11516.700715423207,0.16617294794794954,440.9221791767577,390.61298279776344,5123.32,4538.749469949386,1.128795505,1.0,1.0,36.0,9.0,1.0,4.0
38341427.0,25000.0,22147.50137581386,25000.0,22147.50137581386,0.16617294794794954,760.89,674.0724928737203,21153.04,18739.479300105824,1.128795505,1.0,1.0,36.0,1.0,1.0,2.0
38342108.0,20000.0,17718.001100651087,20000.0,17718.001100651087,0.1999,529.77,469.3232721545963,20133.27,17836.065000985276,1.128795505,1.0,1.0,60.0,23.0,1.0,2.0
38342391.0,9500.0,8416.050522809266,9500.0,8416.050522809266,0.16617294794794954,300.65,266.34585154553747,3598.65,3188.044233042902,1.128795505,1.0,0.0,36.0,6.0,0.0,1.0
38342504.0,35000.0,31006.5019261394,15311.042105263157,13564.053043658389,0.21989999999999998,966.47,856.1958261873128,12478.59,11054.783567728682,1.128795505,1.0,1.0,60.0,25.0,1.0,4.0
38362671.0,14525.0,12867.698299347852,14525.0,12867.698299347852,0.16617294794794954,440.9221791767577,390.61298279776344,3857.01,3416.9253712611126,1.128795505,1.0,1.0,60.0,10.0,0.0,4.0
38382064.0,15273.463157894737,13530.761852116639,12000.0,10630.800660390652,0.1714,299.14,265.0081424624383,3566.83,3159.8548932917656,1.128795505,1.0,1.0,60.0,19.0,0.0,1.0
38413636.0,12000.0,10630.800660390652,12000.0,10630.800660390652,0.16617294794794954,377.09,334.0640517522259,4514.16,3999.0945924257553,1.128795505,1.0,1.0,36.0,5.0,0.0,3.0
38413974.0,9000.0,7973.100495292989,9000.0,7973.100495292989,0.1559,314.6,278.70415731324164,3490.96,3092.641656116446,1.128795505,1.0,1.0,36.0,16.0,1.0,1.0
